Ch92 12  12  12  12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 9 9  9  9  9 9 9 1 3 6 6 3 1 0
Ch96 12  12  12  12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 9 9  9  9  9 9 9 1 3 6 6 3 1 0
Ch100 18  18  18  18 18 18 18  18  16  16 14 14 18 18  18  16  16 14 14 18 18  18  16  16 14 14 9 9  9  9  9 9 9 1 3 6 6 3 1 0
Ch104 18  18  18  18 18 18 18  18  16  16 14 14 18 18  18  16  16 14 14 18 18  18  16  16 14 14 9 9  9  9  9 9 9 1 3 6 6 3 1 0
Ch108 18  18  18  18 18 18 18  18  16  16 14 14 18 18  18  16  16 14 14 18 18  18  16  16 14 14 9 9  9  9  9 9 9 1 3 6 6 3 1 0
Ch112 18  18  18  18 18 18 18  18  16  16 14 14 18 18  18  16  16 14 14 18 18  18  16  16 14 14 9 9  9  9  9 9 9 1 3 6 6 3 1 0
Ch116 18  18  18  18 18 18 18  18  16  16 14 14 18 18  18  16  16 14 14 18 18  18  16  16 14 14 9 9  9  9  9 9 9 1 3 6 6 3 1 0
Ch120 18  18  18  18 18 18 18  18  16  16 14 14 18 18  18  16  16 14 14 18 18  18  16  16 14 14 9 9  9  9  9 9 9 1 3 6 6 3 1 0
Ch124 18  18  18  18 18 18 18  18  16  16 14 14 18 18  18  16  16 14 14 18 18  18  16  16 14 14 9 9  9  9  9 9 9 1 3 6 6 3 1 0
Ch128 18  18  18  18 18 18 18  18  16  16 14 14 18 18  18  16  16 14 14 18 18  18  16  16 14 14 9 9  9  9  9 9 9 1 3 6 6 3 1 0
Ch132 18  18  18  18 18 18 18  18  16  16 14 14 18 18  18  16  16 14 14 18 18  18  16  16 14 14 9 9  9  9  9 9 9 1 3 6 6 3 1 0
Ch136 18  18  18  18 18 18 18  18  16  16 14 14 18 18  18  16  16 14 14 18 18  18  16  16 14 14 9 9  9  9  9 9 9 1 3 6 6 3 1 0
Ch140 18  18  18  18 18 18 18  18  16  16 14 14 18 18  18  16  16 14 14 18 18  18  16  16 14 14 9 9  9  9  9 9 9 1 3 6 6 3 1 0
Ch144 18  18  18  18 18 18 18  18  16  16 14 14 18 18  18  16  16 14 14 18 18  18  16  16 14 14 9 9  9  9  9 9 9 1 3 6 6 3 1 0
Ch149 20  20  20  20 20 21 21  21  21  21 21 21 20 20  20  20  20 20 20 21 21  21  21  21 21 21 17 17  17  17  17 17 17 1 3 6 6 3 1 0
Ch153 20  20  20  20 20 21 21  21  21  21 21 21 20 20  20  20  20 20 20 21 21  21  21  21 21 21 17 17  17  17  17 17 17 1 3 6 6 3 1 0
Ch157 22  22  22  22 22 21 21  21  21  21 21 21 21 20  20  20  21 21 21 21 21  21  21  21 21 21 17 17  17  17  17 17 17 1 3 6 6 3 1 0
Ch161 23  23  23  23 23 23 23  23  23  23 23 23 21 21  21  21  21 21 21 21 21  21  21  21 21 21 17 17  17  17  17 17 17 1 3 6 6 3 1 0
Ch165 23  23  23  23 23 23 23  23  23  23 23 23 21 21  21  21  21 21 21 21 21  21  21  21 21 21 17 17  17  17  17 17 17 1 3 6 6 3 1 0
Ch169 18  18  18  18 18 18 18  18  16  16 14 14 18 18  18  16  16 14 14 18 18  18  16  16 14 14 9 9  9  9  9 9 9 1 3 6 6 3 1 0
Ch173 18  18  18  18 18 18 18  18  16  16 14 14 18 18  18  16  16 14 14 18 18  18  16  16 14 14 9 9  9  9  9 9 9 1 3 6 6 3 1 0
Ch177 18  18  18  18 18 18 18  18  16  16 14 14 18 18  18  16  16 14 14 18 18  18  16  16 14 14 9 9  9  9  9 9 9 1 3 6 6 3 1 0
Ch181 18  18  18  18 18 18 18  18  16  16 14 14 18 18  18  15  16 14 14 18 18  18  16  16 14 14 9 9  9  9  9 9 9 1 3 6 6 3 1 0
