Ch92 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 1 4 4   
Ch96 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 4 2 4   
Ch100 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 1 1 2   
Ch104 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 2 2 0   
Ch108 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 0 2 3   
Ch112 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 5 2 5   
Ch116 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 5 2 1   
Ch120 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 1 5 3   
Ch124 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 5 0 5   
Ch128 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 1 4 3   
Ch132 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 3 1 4   
Ch136 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 1 2 2   
Ch140 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 3 2 5   
Ch144 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 1 5 2   
Ch149 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 5 5 2   
Ch153 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 1 2 1   
Ch157 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 0 0 0   
Ch161 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 0 4 1   
Ch165 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 1 2 0   
Ch169 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 0 3 4   
Ch173 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 3 3 4   
Ch177 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 5 0 0   
Ch181 18  18  18  18 18 10 12  14  16  18 20 22 9 11  13  15  17 19 21 8 10  12  14  16 18 20 7 9  11  13  15 17 19 4 1 4   
                                                      
                                                      
                                                      
                                                      
                                                      
                                                      
                                                      
